Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Day
2025-09-09,0.209999993443489,0.25,0.209999993443489,0.2399999946355819,0.2399999946355819,2298500,2025,9,9
2025-09-10,0.25,0.3149999976158142,0.25,0.3100000023841858,0.3100000023841858,3905800,2025,9,10
2025-09-11,0.3199999928474426,0.5600000023841858,0.3199999928474426,0.5550000071525574,0.5550000071525574,7593300,2025,9,11
2025-09-12,0.5950000286102295,0.75,0.5649999976158142,0.6850000023841858,0.6850000023841858,4646900,2025,9,12
2025-09-15,0.6899999976158142,0.7350000143051147,0.6000000238418579,0.7049999833106995,0.7049999833106995,2089900,2025,9,15
2025-09-16,0.7149999737739563,0.7149999737739563,0.6650000214576721,0.6949999928474426,0.6949999928474426,722600,2025,9,16
2025-09-17,0.699999988079071,0.699999988079071,0.6399999856948853,0.6499999761581421,0.6499999761581421,826900,2025,9,17
2025-09-18,0.6549999713897705,0.6600000262260437,0.4799999892711639,0.4950000047683716,0.4950000047683716,1692900,2025,9,18
2025-09-19,0.5099999904632568,0.6100000143051147,0.5099999904632568,0.5450000166893005,0.5450000166893005,1037100,2025,9,19
2025-09-22,0.5450000166893005,0.6000000238418579,0.5450000166893005,0.574999988079071,0.574999988079071,431400,2025,9,22
2025-09-23,0.5799999833106995,0.5799999833106995,0.5299999713897705,0.5400000214576721,0.5400000214576721,243000,2025,9,23
2025-09-24,0.5350000262260437,0.550000011920929,0.5249999761581421,0.5350000262260437,0.5350000262260437,169300,2025,9,24
2025-09-25,0.5600000023841858,0.574999988079071,0.5450000166893005,0.5450000166893005,0.5450000166893005,455100,2025,9,25
2025-09-26,0.5350000262260437,0.550000011920929,0.5299999713897705,0.5400000214576721,0.5400000214576721,328100,2025,9,26
2025-09-29,0.5350000262260437,0.5450000166893005,0.5299999713897705,0.5350000262260437,0.5350000262260437,222400,2025,9,29
2025-09-30,0.5400000214576721,0.5550000071525574,0.5350000262260437,0.5450000166893005,0.5450000166893005,398800,2025,9,30
2025-10-01,0.5400000214576721,0.5600000023841858,0.5299999713897705,0.5299999713897705,0.5299999713897705,199600,2025,10,1
2025-10-02,0.5350000262260437,0.5450000166893005,0.5299999713897705,0.5400000214576721,0.5400000214576721,235000,2025,10,2
2025-10-03,0.5400000214576721,0.5400000214576721,0.5249999761581421,0.5299999713897705,0.5299999713897705,100800,2025,10,3
2025-10-06,0.5249999761581421,0.5299999713897705,0.4699999988079071,0.4850000143051147,0.4850000143051147,437500,2025,10,6
2025-10-07,0.4799999892711639,0.4950000047683716,0.4749999940395355,0.4950000047683716,0.4950000047683716,207800,2025,10,7
2025-10-08,0.4950000047683716,0.4950000047683716,0.4699999988079071,0.4799999892711639,0.4799999892711639,259200,2025,10,8
2025-10-09,0.5,0.5,0.4699999988079071,0.4799999892711639,0.4799999892711639,253800,2025,10,9
2025-10-10,0.47999998927116394,0.48500001430511475,0.44999998807907104,0.44999998807907104,0.44999998807907104,107900,2025,10,10
